更新时间,#genre#
20260207 21:28,url

RespoTime,whitelist,#genre#
665.96ms,湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-5.m3u8
665.97ms,AlbDreams TV (720p),http://live.albavision.net:1123/live/albdreams.m3u8
666.01ms,厦门卫视,https://stream1.freetv.fun/b141ea6ce9d451944bdbb8a936f68e89d95ae4084af344105a486cd0d717debd.m3u8
666.06ms,南京少儿,http://nklive.nbs.cn/hls/e0981f3f-1a20-4a59-b8d1-17feb83a4610/index.m3u8
666.23ms,东方卫视,https://stream1.freetv.fun/1adeb3128cbc7c74ed017192dc53a04fbf7d1add75418b57417546d1047b3a72.m3u8
666.52ms,Carina Tv,https://samson.streamerr.co:8081/carinatv/index.m3u8
666.52ms,最后的法师,https://v.cdnlz11.com/20231112/18264_bf1bd3e6/index.m3u8
666.73ms,10首车载,https://vd3.bdstatic.com/mda-nb6afsyti2t91p54/sc/cae_h264_delogo/1644221195521496576/mda-nb6afsyti2t91p54.mp4
666.90ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-15.ctv
667.00ms,RTHK-31,http://rihou.cc:555/tv/[Mt]RTHK-31
667.05ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-3.ctv
667.19ms,SR Ⓖ,https://srfs.akamaized.net/hls/live/689649/srfsgeo/index.m3u8
667.22ms,金昌公共频道 (240p) [Geo-blocked],http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
667.30ms,Arirang World,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
667.30ms,玉山|澜露直播,http://play-a2.quklive.com/live/1744269699236128.m3u8
667.39ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-14.ctv
667.42ms,情满大草原1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/222ec6157bf34d8c9abd0e62ddae6ee1/1200.m3u8
667.55ms,CCTV8,http://zzssw01.55555.io:9901/tsfile/live/0008_1.m3u8
667.64ms,湖北卫视,https://stream1.freetv.fun/37aa38a997eb8e568186fad85670c3a3a6684361c2b038c5cd0d0835216f299b.m3u8
667.70ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-8.ctv
667.71ms,深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-7.ctv
667.76ms,五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-14.m3u8
667.81ms,HOY76,http://bziyunshao.synology.me:8891/bysid/76
667.85ms,Yummy,https://www.goodiptv.club/huya/11336587
668.04ms,国产动作电影,https://yylunbo.ottiptv.cc/yy/1382736858
668.13ms,山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-2.m3u8
668.19ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-22.ctv
668.43ms,湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-2.m3u8
668.54ms,河北三农|澜露直播,http://ylt.7766.org:333/hls/28/index.m3u8
668.78ms,足球超级猎食者(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d7aec4db75da469d915a5dd7a0fb3d70/1200.m3u8
668.80ms,武乡新闻综合,https://stream1.freetv.fun/wu-xiang-xin-wen-zong-he-4.m3u8
668.82ms,港式宫斗剧,https://www.goodiptv.club/huya/23865036
668.99ms,哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
669.03ms,优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-11.m3u8
669.56ms,有线综合粤,http://rihou.cc:555/tv/[PL]有线综合
669.58ms,隋唐英雄传,http://www.douzhicloud.site:35455/yy/1352475619
669.72ms,Parliament TV,https://t.freetv.fun/live/parliament-tv-1.m3u8
669.96ms,CCTV-世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8
669.96ms,降央卓玛：这几首歌曲太动听,https://vdse.bdstatic.com//0ce1279c88ff9ab48f48d4e86860cd46.mp4
669.98ms,湖北公共|澜露直播,http://zhangkx717.cn:9999/rtp/239.254.96.179:9154
670.07ms,CCTV3,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv3
670.34ms,Di.Tv 80,https://5f22d76e220e1.streamlock.net/ditv80/ditv80/playlist.m3u8
670.43ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=1a5db77292df44fecb968ef668ab090a7c82238b19114752945a92ba9ec29e57ce0ad92b07b97b3cb4c6dd2adf0e09784884ac82d7325841dd730b589ed13204f702613169b1590d2cebc3a3c9
670.47ms,北极熊路在何方,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/38321222144945faa76d79c7785346a6/1200.m3u8
670.48ms,东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-6.ctv
670.67ms,湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-7.m3u8
670.79ms,30A Investment Pitch (720p),https://30a-tv.com/feeds/xodglobal/30atv.m3u8
670.85ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-9.ctv
670.88ms,湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-6.m3u8
671.04ms,满洲里电视台|澜露直播,http://play1-qk.nmtv.cn/live/2336general.m3u8
671.06ms,QVC,https://t.freetv.fun/live/qvc.m3u8
671.62ms,你若三冬,https://vdse.bdstatic.com/865b4e81a729189fcafe910104151a75.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
671.68ms,经典电影,https://tv.iill.top/4gtv/201
671.76ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-14.ctv
671.78ms,CCTV14,https://stream1.freetv.fun/cctv-14-shao-er-2.m3u8
671.78ms,体育休闲,http://113.44.65.227:1234/626064707
671.80ms,小勇士闯天下,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8737418de24a461f9785193bcbda0026/1200.m3u8
671.81ms,NRJ 12,https://nrj12.nrjaudio.fm/hls/live/2038374/nrj_12/master.m3u8
671.89ms,SportsTVPlus,https://d3s7x6kmqcnb6b.cloudfront.net/d/distro001a/NKXQTWMREOB2XFJRLAHO/hls3/now,-1m/m.m3u8?ads.vf=6S5T4Kl7B10
672.08ms,Nick Jr. Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca6748a37b88b269472dad9/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a5106-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d95e31ff-c65d-438c-9466-ddbbd097b4cf
672.17ms,重庆卫视,http://113.25.252.226:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
672.33ms,第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-4.m3u8
672.59ms,好歌分享《精选6首伤感DJ舞曲》HD,https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
672.66ms,棕熊把守的水上要塞(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/50590d053a2245428391323902e07d0e/1200.m3u8
672.70ms,东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-9.m3u8
672.74ms,LRT Lituanica,https://stream-live.lrt.lt/lituanica/master.m3u8
672.78ms,海南公共,https://stream1.freetv.fun/ipv6-hai-nan-gong-gong-9.m3u8
673.00ms,Almagd TV North America (1080p),https://5aafcc5de91f1.streamlock.net/almagd.tv/almagd.smil/playlist.m3u8
673.17ms,动物宝宝闯天涯(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d5937591787941518b5a1390f7a1e792/1200.m3u8
673.29ms,TRL Tele Radio Leo,https://5db313b643fd8.streamlock.net/TRL/TRL/playlist.m3u8
673.47ms,CCTV3,https://stream1.freetv.fun/f272e65922b98786560c74338983ab71bed1923b05388589c543c8d0b6e1be3c.m3u8
673.49ms,暴走君丶阿罪,https://www.goodiptv.club/huya/11342423
673.52ms,TeleRomaDue,https://57068da1deb21.streamlock.net/teletibur/teletibur/playlist.m3u8
673.55ms,CCTV4,https://haoyunlai.serv00.net/Smartv-1.php?id=Cctv4
673.90ms,内蒙锡林郭勒综合|澜露直播,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8
673.98ms,探秘雨林利爪族(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dc83b3fe7f874e33959bdbf034e6451c/1200.m3u8
674.25ms,景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8?zgand
674.27ms,南宁影视娱乐,https://stream1.freetv.fun/nan-zhu-ying-shi-yu-le-4.m3u8
674.49ms,《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
674.50ms,山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-3.m3u8
674.56ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-16.m3u8
674.70ms,Now 80s (480p),https://lightning-now80s-samsungnz.amagi.tv/playlist480p.m3u8
674.71ms,勇挑重担的矮獴(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8ef930c154a446d0a831d2dd93698fd2/1200.m3u8
674.83ms,宁夏卫视,https://stream1.freetv.fun/a339b98fe6ffe1fa8b71b34751faf6b9062505ee5273a7d27a037762b130dbce.ctv
674.86ms,RTHK-32,http://rihou.cc:555/tv/[PL]RTHK-32
674.88ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-3.m3u8
675.05ms,ショップチャンネル,https://stream3.shopch.jp/HLS/master.m3u8
675.06ms,OnniTV,https://onnitv.digitacdn.net/live/ott/onnitv/playlist.m3u8?organizationId=83459409&suiteItemId=83459780
675.12ms,余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
675.16ms,精选韩宝仪经典歌曲10首,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
675.17ms,小熊的故事3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3564b5460bea444b8712fb1cb0a59c00/1200.m3u8
675.26ms,宁夏石嘴山公共,http://live.kanwz.net/zhpd/playlist.m3u8
675.31ms,Cinema 1,https://t.freetv.fun/live/70s-cinema-1.m3u8
675.35ms,Al Jazeera English (720p),https://live-hls-web-aje-fa.getaj.net/AJE/02.m3u8
675.60ms,泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
675.66ms,TRT Türk,https://tv-trtturk.medya.trt.com.tr/master.m3u8
675.76ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-7.m3u8
675.79ms,浙江卫视4K,http://play-qukan.cztv.com/live/1758879019692345.m3u8
676.05ms,黑龙江文体,https://stream1.freetv.fun/hei-long-jiang-wen-ti-1.m3u8
676.12ms,野性的魅力2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/091f7f7dfce34c0d83bcd93c0b58dc07/1200.m3u8
676.14ms,开船老湿基,https://www.goodiptv.club/huya/11342387
676.15ms,郑州豫剧|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.157:2000
676.21ms,宝丰综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
676.22ms,德阳新闻综合,https://stream1.freetv.fun/de-yang-xin-wen-zong-he-2.m3u8
676.32ms,粤语和华语经典歌曲【完整版】,https://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
676.39ms,安逗和黑仔,https://www.goodiptv.club/huya/11342424
676.41ms,MovieSphere by Lionsgate,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/645e7828e1979c00087b75b4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a02e5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6ee42393-c7a0-4d1d-82c7-0121c35ec03e
676.43ms,足球,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8
676.50ms,Tele Acras,https://5db313b643fd8.streamlock.net/teleacras/teleacras/playlist.m3u8
676.68ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-1.m3u8
676.76ms,草原狮子的戏剧舞台(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/93fde1242f50415faa6da2dd5da9105b/1200.m3u8
676.99ms,醉千年李袁杰,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53//mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1
677.07ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-gao-qing-3.m3u8
677.10ms,野性的召唤2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/24514b1197ea46b9a443121f5e19f535/1200.m3u8
677.11ms,Super Six,https://5db313b643fd8.streamlock.net/SUPERSIXLombardia/SUPERSIXLombardia/playlist.m3u8
677.19ms,Antenna TV,https://fl1.moveonjoy.com/Antenna_TV/index.m3u8
677.28ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=4f1a9fcd002d1813b494eddd61778e103dbe130f4abb409e9032be9917dfd1871014d622a729fd6ffc4e1c376330de3f42c3691e2b49d12f7eb77bdf1887e67a9e6ad438d269a4408f0b3c6bcb
677.32ms,湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-1.m3u8
677.55ms,靖远综合,https://play.kankanlive.com/live/1692005762394912.m3u8
677.56ms,河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-15.ctv
677.71ms,Telegenova,https://64b16f23efbee.streamlock.net/telegenova/telegenova/playlist.m3u8
677.73ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-3.m3u8
677.74ms,ESPN U (720p),https://fl1.moveonjoy.com/ESPN_U/index.m3u8
677.80ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-8.m3u8
677.92ms,Сибирь 24,https://vgtrkregion-reg.cdnvideo.ru/vgtrk/novosibirsk/russia1-hd/index.m3u8
678.01ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-33.m3u8
678.19ms,CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=a099c4781935e65ce141b770794c3b43ae66c9cff99a441ab85b8a676ceb9472ea0e60b610403e97c019904f7c814c2524dc1f8f884664706b7b5a1ce4fd076c7f8c776c9d73f4a0fc12b259f3
678.30ms,LIFESTYLE TV,https://t.freetv.fun/live/biznet-lifestyle.m3u8
678.46ms,河南信息广播,https://stream.hndt.com/live/leling/playlist.m3u8
678.55ms,魏新雨 Ⅰ 恋人心,https://vdse.bdstatic.com//e179fea2ba171a7268188a055702229d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A18%3A42Z%2F-1%2Fhost%2F84badc350a20f1dfe035e91408acfe7e4b1e69fe262f4faaa5ca3af837e1592b
678.66ms,黑猩猩的丛林法则,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/05ff5278105445e1a9d5651372faf47e/1200.m3u8
678.70ms,东方影视,https://stream1.freetv.fun/ipv6-dong-fang-ying-shi-4.m3u8
678.93ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-12.ctv
679.10ms,金乡生活|澜露直播,http://43.138.196.212/q0l.php?id=jijxsh
679.13ms,耀眼的白狮家族3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e0efcf1181234f2dabef87db65bcdec0/1200.m3u8
679.30ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-12.m3u8
679.56ms,平邑综合|澜露直播,http://43.138.196.212/q0l.php?id=lypyxw
679.58ms,CCTV14,https://stream1.freetv.fun/42eff2ece8961ea3482558a01253af9c8362e8f498f71e244233be7bdd11fd65.m3u8
679.59ms,纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8
679.62ms,白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
679.67ms,速度与生存4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f37b1966271f4527a581ed9275c34f7c/1200.m3u8
679.76ms,广东卫视,http://61.184.46.85:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
679.84ms,海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
679.86ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-21.ctv
679.89ms,Boston 25,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/632b62b3982d0d000755a2be/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2743c6-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=f6390858-5ff7-40b8-83c2-2d2baded2800
679.95ms,CCTV2,https://stream1.freetv.fun/d6c1a851f2f79d30809b9559aadfaf6c70046913a43b61cda0b653a877209d0e.m3u8
679.96ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-13.m3u8
680.19ms,崂山|澜露直播,http://43.138.196.212/q0l.php?id=qdls
680.31ms,山東教育,https://t.freetv.fun/live/shan-dong-jiao-yu-1.m3u8
680.31ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-7.ctv
680.44ms,杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-2.ctv
680.47ms,延边珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
680.47ms,兵团卫视,https://stream1.freetv.fun/1af67d7e8aca8d45f4ea917eccc40ef1bec6f3778e30d6a89a9624f54fd298b7.m3u8
680.52ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-42.ctv
680.61ms,Tele Radio Pace 2,https://zkpywrbgdbeg-hls-live.mariatvcdn.it/teleradiopace2/254c9b5c52a73a94ef0f6169cbd05dc2.sdp/playlist.m3u8
680.67ms,纪实人文,https://stream1.freetv.fun/ipv6-ji-shi-ren-wen-12.m3u8
680.73ms,北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
680.74ms,虎牙八点档,https://www.goodiptv.club/huya/880261
680.74ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-1.m3u8
680.87ms,罗马尼亚JIMJAMRomania,http://ott.watch/stream/E9LDH2ZCN7/150.m3u8
680.88ms,有线新闻,http://61.10.2.146/live_freedirect/freehd209_h.live/playlist.m3u8
681.18ms,CCTV法语,https://www.freetv.top/migu/609006476.m3u8?migutoken=5dd99cb161eb571abd27783de873e5e0ebd12066986ad26e19b26a455fcc5d03351605a1fa6c3abf1274770b07fd85c894f5dfcb9d2409b9c402878c0d89ecdca605504434138872090dfdd670
681.22ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
681.29ms,安徽影视,https://stream1.freetv.fun/an-hui-ying-shi-15.m3u8
681.40ms,兵团卫视,https://stream1.freetv.fun/7f264ce3d31c2e6aae3e5be7f49a9202821afdbb942cc7a36872d3e8066c9865.ctv
681.42ms,昌乐综合|澜露直播,http://43.138.196.212/q0l.php?id=wfclxw
681.73ms,舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?_upt=332db6421699196585
681.97ms,江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=ca66e6b352790e26cafbf18eb7d18109977a8f44afcc9fafcfd79a7a68f6edd137bb91043c772fd9a42724999781eff4c9ccb62eb6457e260348f7b8f07926845ccf51ebc2fc10b4fecea8272d
682.02ms,打造一只超级猫,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ba966901198844d09399a354e203e6cb/1200.m3u8
682.30ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-31.m3u8
682.51ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-25.ctv
682.63ms,南美野生世界2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9c743ea1e41f4bf585fb1470c9575c0d/1200.m3u8
682.69ms,电影_八点档,https://live.metshop.top/huya/880261
682.72ms,石家庄都市,https://stream1.freetv.fun/shi-jia-zhuang-du-shi-1.ctv
682.76ms,通渭综合,https://play.kankanlive.com/live/1725005047185027.m3u8
682.76ms,福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-2.m3u8
682.76ms,宁夏卫视,https://stream1.freetv.fun/91caf0de2e56ffc6bb2688a59482d4ff79426d74faa252f785d1800651b13911.m3u8
682.88ms,疯狂的爱,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/35b481b5e27a4fa2b2c03f42596b68ba/1200.m3u8
682.90ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-5.m3u8
683.26ms,福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-4.m3u8
683.28ms,天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8
683.51ms,韩国|KCTV,http://8.138.7.223/tv/korea.php?id=13
683.52ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-18.m3u8
683.60ms,萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-4.m3u8
683.64ms,尘封十三载第03集,https://hd.lz-cdn18.com/20230406/1699_2f8cac84/index.m3u8
683.74ms,viutv 99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8
683.76ms,Astroaod,http://rihou.cc:555/tv/[PL]Astroaod
683.86ms,Tele Pavia,http://wms.shared.streamshow.it:1935/telepavia/telepavia/live.m3u8
683.97ms,叙州新闻综合,https://stream1.freetv.fun/xu-zhou-xin-wen-zong-he-1.m3u8
684.27ms,聪明的建筑师,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d04a550f19ac42869d7b4d3f5f9246b2/1200.m3u8
684.36ms,河南都市|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.120:2000
684.46ms,情歌皇后林翠萍《相见不如不见》,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
684.52ms,Al-Sharqiya News,https://5d94523502c2d.streamlock.net/alsharqiyalive/mystream/playlist.m3u8
684.55ms,宁夏卫视,https://stream1.freetv.fun/zhu-xia-wei-shi-75.m3u8
684.57ms,TVB明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
684.73ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-6.ctv
684.87ms,无棣综合|澜露直播,http://43.138.196.212/q0l.php?id=bzwdzh
685.03ms,浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-7.m3u8
685.09ms,兄弟情深(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/30a35b521af54f1a88d74f7215ece1d3/1200.m3u8
685.24ms,TVB翡翠,http://rihou.cc:555/tv/[PL]无线翡翠
685.25ms,CCTV9,https://stream1.freetv.fun/f4e32734452203d9a400787e1d8eea7db27f5a135d12eb257b8f4fb28413b3c4.m3u8
685.31ms,新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-13.m3u8
685.43ms,河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8
685.65ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-12.ctv
685.73ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-7.ctv
685.89ms,杭州明珠,https://stream1.freetv.fun/hang-zhou-ming-zhu-4.m3u8
685.94ms,河南卫视,http://113.25.252.226:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
685.98ms,浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
686.00ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-4.m3u8
686.13ms,东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-6.m3u8
686.13ms,福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-1.m3u8
686.20ms,捕食者身体构造,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/83901acd0fed408f904a9b554c8e16ef/1200.m3u8
686.42ms,福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-6.m3u8
686.45ms,CCTV13,http://1.24.39.180:9003/hls/13/index.m3u8
686.53ms,陕西洋县国宝朱鹮02,https://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8
686.55ms,30A Golf Kingdom,https://30a-tv.com/feeds/vidaa/golf.m3u8
686.56ms,福建武夷山,https://gctxyc.liveplay.myqcloud.com/gc/wysynf_1/index.m3u8
686.63ms,辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8
686.74ms,内蒙乌海新闻综合|澜露直播,http://play1-qk.nmtv.cn/live/1735546358166026.m3u8
686.86ms,TV1000 Action,https://t.freetv.fun/live/tv1000-action-1.m3u8
687.01ms,La 2 (Canarias),https://ztnr.rtve.es/ztnr/5468585.m3u8
687.07ms,新疆卫视,https://stream1.freetv.fun/1abe256db4cb4fdd810aefb4335f73f52f11ce89eb0111941981d27a0f9c2aab.ctv
687.09ms,诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
687.10ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-17.m3u8
687.28ms,纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
687.46ms,江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=fddcc05dc0245329d3208607a5b1f5a1980bc31a7ced510e345af6cc68f5b86d2d9178b45706a0b6a0ceddc82ce06e53375cfedbc96fd0b00c12195c7d77b6f23811a67970bcfeb47629aa5aa6
687.76ms,沙滩上的盛宴,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/31e38a0232734780842a9031072c2073/1200.m3u8
687.85ms,KiKA,https://t.freetv.fun/live/kika-g.m3u8
687.86ms,固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
687.88ms,狼女王的奋斗传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f2d629470e214acf9d08dc81f4773cbf/1200.m3u8
687.98ms,台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8
688.01ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-10.m3u8
688.03ms,山东卫视,https://stream1.freetv.fun/c98c710b867198d8033667e191f55f8c562aed0832e4a4e9c239f864f1068d02.m3u8
688.05ms,Orange County Vision TV (Orange County FL) (720p),https://otv3.ocfl.net/VisionTV/smil:VisionTV.smil/playlist.m3u8
688.15ms,曹县综合|澜露直播,http://43.138.196.212/q0l.php?id=hzcxxw
688.21ms,衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-3.m3u8
688.30ms,CCTV1,https://api.olelive.com/dis/live/CCTV1HD/hls.m3u8
688.53ms,康巴卫视,https://stream1.freetv.fun/7acb1025eb98d411fe5dc519902069dda51b621f55c7b1fce3acdd50f55d6ad5.ctv
688.62ms,勇闯包围圈,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3af15ad56d1640fab9a1a065402b3b76/1200.m3u8
